,user_id,created_at,ip,QID11_TEXT_translated
2152,423829371,2024-04-03 11:18:47.641315,46.211.123.45,"Punctual, responsible, intelligent"
2153,425331276,2024-03-07 14:22:37.646525,88.155.163.11,"I work 5/2, I plan to do sports, I like to cook and read, I like to drive"
2154,429413364,2024-03-28 19:23:08.614505,37.229.16.5,"I love my city and life, I strive for inner happiness"
2155,170322203,2024-03-26 08:15:34.852559,213.110.144.226,"Emotional, kind, decent. Attentive to details in work. Punctual."
2156,430415086,2024-04-06 09:44:18.523983,194.44.57.100,"I am a rather attentive person, although I am used to doing everything quickly and it may seem that I miss something. I either do the job well or I don't. I love walking and listening to music. I dream of a car, because I feel incredibly good behind the wheel"
2158,432368893,2024-04-04 05:28:30.956618,46.219.255.4,"I like sunny weather, cats and kefir."
2159,432918149,2024-03-30 14:36:20.747919,178.213.186.202,Purposeful positive personality
2160,289132777,2024-03-25 18:30:26.811830,176.37.53.89,Meaningless input
2161,434216610,2024-03-13 14:53:44.165887,37.57.147.123,"I like to play computer games, cook and ride a bike"
2162,292637640,2024-03-26 06:02:58.319606,37.55.197.218,"I learn and adapt easily, I love calculations and analytics, I am interested in new things."
2163,434587556,2024-03-20 20:57:59.185207,46.211.146.202,"I love my choice, and I live by it."
2164,589400837,2024-04-06 16:49:37.231124,213.110.148.112,"I like my work, I like to be useful to people and get good reviews. It brings me happiness"
2165,589507657,2024-02-21 10:15:01.394104,0.0.0.0,
2166,590813291,2024-03-26 03:15:42.198188,176.36.220.97,"I like to learn new things, read, travel.
Responsible at work"
2167,591024534,2024-02-14 19:28:11.846615,0.0.0.0,
2168,591316580,2024-03-13 18:24:30.995799,77.222.156.239,Responsible and punctual person
2169,592445678,2024-03-07 15:45:10.113284,2a00:1e20:10:5efc:fc6d:f28b:a5a5:90d1,I am looking for different ways to solve problems
2171,592670510,2024-01-14 22:17:14.418098,0.0.0.0,
2172,593237528,2024-02-14 19:02:20.983698,0.0.0.0,
2173,593353261,2024-03-16 10:16:20.783265,93.175.216.148,"I am a creative, responsible and purposeful person.  always open to new things."
2174,593563028,2024-02-26 14:26:52.743335,0.0.0.0,I love my work. I love our readers. I respect my colleagues.
2175,593848050,2024-03-07 14:12:47.955274,128.124.177.106,"Cheerful.
Make sure everyone is working
Work with documents"
2176,594728603,2024-03-19 08:44:10.519917,176.105.200.197,"Active, communicative, attentive to details"
2177,594749558,2024-03-07 14:15:15.064871,0.0.0.0,
2178,594789985,2024-03-27 23:08:56.622091,0.0.0.0,
2179,594802449,2024-02-26 18:22:00.200860,46.150.77.21,"Honesty, decency, frankness"
2180,596034696,2024-03-25 18:24:33.858210,95.158.15.246,"I'm Nastya, I'm 18 years old and I love to dance more than anything. Dancing is the meaning of my life. I work as a choreographer. I am also studying to become a marketer in my second year at KNEU."
2181,370678901,2024-04-06 07:15:13.903930,46.33.39.71,"Rational, observant"
2182,371033963,2024-03-12 16:11:02.720308,188.163.95.89,"I am responsible, I need a job."
2183,199119725,2024-04-04 16:50:41.941075,0.0.0.0,
2184,435026314,2024-03-29 21:11:50.600218,185.143.147.148,Responsible working mother
2185,402755674,2024-03-26 13:27:23.050368,0.0.0.0,
2186,435658158,2024-04-11 18:54:34.545896,94.154.204.160,"I am an active, energetic person. I work to get paid. My favorite pastime is walking on the street, if you can call it an activity."
2187,435928898,2024-04-07 17:11:57.484364,159.224.203.200,"Calm, sociable, pay attention to details"
2188,596402854,2024-03-23 10:54:45.281811,91.228.217.54,I carefully treat the work offered to me
2189,597126304,2024-03-15 19:42:24.992389,0.0.0.0,
2190,597804994,2024-02-25 13:29:02.153254,195.238.119.73,"I am emotional, responsible, honest, communicative, attentive to details, sometimes unsure of the correctness of decision-making, not very stress-resistant person. I am responsible for fulfilling my duties at work. I like creative activities, but I am not ready to organize something myself. Because of this fact, I work in jobs that do not always satisfy my inner needs."
2191,597973803,2024-03-07 15:19:14.766323,188.163.26.87,"I love cosmetics, I want my own store with it. Please give me money🙄"
2192,598283559,2024-03-30 05:17:26.143721,213.109.233.221,"Purposefulness, sincerity and wisdom. .A responsible person who knows what he wants and confidently goes for it"
2193,599099181,2024-02-27 04:51:10.943874,176.37.182.244,"I love the creative approach in everything, including work. If I had not chosen medicine, I would have liked to work in the field of design or architecture. If you're reading this, smile :)"
2194,600338851,2024-04-14 12:59:17.277790,178.159.208.131,"I am sincere, open, I like to communicate with people and find new acquaintances, I like to read and sing. I like that only I am responsible for my work, and not share responsibility with others"
2195,601545790,2024-03-07 15:18:40.620753,88.155.129.238,I love sports
2196,602521417,2024-01-19 05:45:46.896352,0.0.0.0,
2197,602991122,2024-04-06 20:12:09.969627,31.129.232.12,"My name is Nastya . I'm sociable, I like to cook and watch comedies. By nature I am a purposeful person, I like to learn something new, stubborn, persistent, I don’t like to give up"
2198,603538655,2024-01-14 21:32:34.179311,0.0.0.0,
2199,606092962,2024-04-06 00:40:41.284688,93.188.33.38,I like to walk
2200,606362293,2024-01-14 12:54:22.962063,0.0.0.0,
2202,609571144,2024-04-04 18:49:02.818300,188.163.24.67,Meaningless input
2204,436898692,2024-04-06 05:34:37.375848,109.108.238.100,"In my essence, I am a perfectionist, I love my work, my family is the greatest value for me, I love animals, so I try to help them, I have three dogs, all rescued from the street, recently I became interested in horse riding."
2205,132781209,2024-04-14 03:49:01.714207,46.219.253.244,"I am a creative person and I show it in my work. I like to take pictures, but I still have this skill at an amateur level. I'm too lazy to learn something new, but I can easily spend a lot of time on work that I understand. I believe that you need to work for the sake of a personal good life."
2206,206919318,2024-03-26 21:09:32.841376,185.143.147.138,"I like to try new things and look for new experiences, I always try to think about what is happening around me and look for ways to improve my environment and choose the best. I also like active sports games and cinema. I am a kind and sensitive person who tries to surround himself with comfortable people."
2207,437054652,2024-03-17 06:42:31.470411,5.180.128.126,"I consider it most important to create comfort for myself and my relatives. I like to create decor, I am passionate about confectionery. I study growing plants. I help homeless animals"
2208,330691442,2024-03-26 15:35:42.641606,188.163.7.110,"I work remotely, which sometimes I like and sometimes it gets boring. I am more active in the summer, I like to travel in Ukraine. The work suits me, although there are certain nuances in the organization itself, which I will try to correct if there is a need"
2209,437427970,2024-03-30 12:09:15.877410,178.133.97.26,I'm a funny guy
2210,359156250,2024-03-26 20:11:02.732732,0.0.0.0,One word - responsibility
2211,374962698,2024-03-27 03:42:54.547227,95.67.60.149,Like my job. Love my family. Love to live life on a full speed
2212,438261621,2024-03-06 15:23:00.077478,89.209.64.254,I really liked my last job. I worked in National bank of Ukraine. But now I'm unemployed because the awful war in my country. But I hope Ukraine will win and our life will become better soon
2213,611316514,2024-03-27 13:26:36.158720,195.34.75.202,I love my job
2214,438737404,2024-04-06 18:36:16.290465,188.163.73.88,I like to travel and learn new things
2215,438743215,2024-03-10 08:29:33.185199,46.250.4.55,"Depressive state, selfishness, gaiety"
2217,616190970,2024-01-13 10:23:55.320119,31.148.23.250,"I am responsible, creative. It's hard for me to work if I don't like the type of activity, so I try to earn on what really interests me. Regarding types of activities: marketing, including marketing research (the topic of focus groups and surveys was very interesting). He is also fascinated by everything related to art and the use of creativity. As a hobby, I like photography, badminton."
2219,612252533,2024-04-06 04:16:41.739518,188.163.21.124,"I am interested in everything new, I like to learn"
2220,613264640,2024-04-07 07:08:22.947019,92.60.179.156,Aboba
2221,613319882,2024-02-26 17:15:35.644787,0.0.0.0,Activities are different
2222,613517175,2024-03-07 14:11:26.940752,92.253.236.161,Everything is my responsibility
2223,615995139,2024-03-09 06:08:04.982156,176.117.180.184,I love active recreation and my family
2224,616603003,2024-03-06 05:49:44.042476,188.230.44.124,"Punctuality, responsibility and purposefulness. I am an introvert, but I was an extrovert as a child. I like reading books, I paint pictures, I really like riding a bicycle. Working with children is a pleasure."
2225,616793177,2024-03-07 14:19:01.048405,0.0.0.0,
2226,616922494,2024-04-02 13:34:21.594941,46.211.21.40,Call me Sasha.
2227,617635103,2024-03-18 19:43:18.080617,78.26.151.120,I value freedom more than anything.
2228,618558880,2024-01-13 10:38:02.295225,91.242.192.102,I am a self-sufficient person.
2229,618692115,2024-03-07 15:19:44.395401,193.110.106.154,"Friendly, responsible
I like to relax in nature, ride a scooter, photograph nature and friends, play online games, cafes"
2230,618905408,2024-03-13 20:16:57.032632,95.158.48.239,I'm a Capricorn
2231,619171083,2023-12-13 18:13:03.076689,0.0.0.0,
2232,5194327768,2024-04-11 19:55:30.348616,94.244.41.145,"Hardworking, sincere, open to communication
Sports lifestyle"
2233,441909922,2024-03-08 15:58:37.293091,188.190.245.226,Time with family
2234,305511698,2024-04-14 04:44:42.008008,91.226.254.120,"I am calm, responsible, diligent"
2235,442803781,2024-04-02 12:26:54.785765,176.37.215.188,Photographer
2236,402954070,2024-03-23 18:01:50.226236,185.87.238.89,"I don't understand what this question is for, I don't want to answer"
2237,345383750,2024-03-03 20:33:28.791805,176.120.107.45,"Purposeful, I always meticulously perform the tasks assigned to me"
2238,404285361,2024-03-17 09:12:32.246584,37.52.146.24,"I am a good person. I treat my studies normally, I try to be on top"
2239,371599245,2024-03-09 04:46:41.851830,109.251.95.53,"I like travel, rest"
2240,406791923,2024-03-20 14:41:39.251896,46.150.77.70,Good
2241,407056571,2024-04-02 19:36:23.559238,188.163.9.39,"I am currently looking for additional income (I want to understand in which direction I can realize myself). I like to watch series (sometimes in English), read books. Looking for a new hobby."
2242,618616014,2024-04-11 20:06:17.580958,176.36.101.158,"Hardworking, but now all my work is a child, while there is no time for other things, I love to cook, while this is the only hobby"
2243,619312219,2024-03-16 09:18:02.169860,91.202.131.123,I have nothing to tell yet
2244,620573026,2024-03-10 20:31:44.103930,45.14.30.136,Attentive
2245,621241464,2024-03-07 14:15:13.407795,95.158.48.19,I love what I do
2246,621343212,2024-04-05 11:25:29.341066,0.0.0.0,
2247,621448450,2024-03-14 01:27:25.526591,62.122.67.26,Favorite activities are anything related to art
2248,623113581,2024-03-03 18:21:38.722137,188.163.75.84,"The work is interesting, I like traveling"
2249,372631343,2024-01-24 14:07:31.961170,185.190.149.129,"I like to draw, travel, walk"
2250,623636867,2024-03-25 14:48:22.438922,93.170.171.138,"I am polite, sincere
Activities of drawing, embroidery, working"
2251,625552780,2024-02-17 19:41:24.895441,0.0.0.0,
2252,626958719,2024-03-25 18:04:58.633961,0.0.0.0,
2253,629709814,2024-02-26 17:18:19.965267,0.0.0.0,
2254,376746478,2024-03-08 09:18:21.733817,91.244.48.123,"Remote work would be ideal for me, I plan to develop in a creative direction"
2256,444995512,2024-03-10 13:27:35.099548,188.191.238.18,"I enjoy my work, I like to relax in rural, mountainous areas. I like running and good food"
2257,335658090,2024-02-26 17:19:19.136171,0.0.0.0,
2258,445985726,2024-03-26 17:32:55.393241,89.209.53.3,I love to eat delicious food
2259,345950154,2024-03-27 14:30:26.608731,185.191.178.146,"I am an easy-going person, I like to spend time with friends and listen to music"
2260,374462930,2024-03-24 20:45:45.049731,178.158.220.249,"Girl, marketer, Christian."
2261,447594512,2024-03-26 00:25:11.849677,37.73.19.199,"I am a creative person, but unfortunately it is difficult for me to fit into society because of my mental health. I could work to exhaustion, I had to overcome social phobia, for this I worked as an administrator in a sushi bar. The best job was as a florist's assistant, I like working with flowers, but I am allergic to pollen and some plants. Now they are trying to make money with their illustrations, but it turns out mediocre, I once dreamed of becoming a tattoo artist, but the funds for training and materials are too expensive for me now."
2262,375608123,2024-03-27 14:56:01.184231,176.113.166.29,"Until recently, he traveled a lot and visited 15 countries. Currently, I live and work as a bartender in Kyiv and also do DJing. I love what I do and I do it with pleasure."
2263,640741994,2024-03-14 17:27:58.417065,178.74.222.200,I give myself to what I do
2264,631327592,2024-03-16 14:10:53.387408,185.130.54.46,"I like to read, knit, cook."
2265,631816200,2024-03-05 16:36:09.628774,0.0.0.0,
2266,446224142,2024-03-25 20:32:03.886049,77.47.203.234,I'm a lazy maximalist who does nothing all the time
2267,632165890,2024-02-29 05:19:26.383691,0.0.0.0,
2268,632373488,2024-02-26 19:06:39.958762,0.0.0.0,
2270,633493245,2024-02-26 19:25:51.061968,0.0.0.0,
2271,638011256,2024-03-07 15:19:40.052510,0.0.0.0,
2272,447846099,2024-03-15 15:22:27.081445,93.170.71.93,Meaningless input
2273,639798859,2024-03-29 04:07:04.171040,88.155.188.3,Just one of 8 billion people
2274,640569187,2024-03-24 17:37:16.314571,185.115.39.135,I don't want to answer
2275,641416280,2024-01-19 08:15:02.588095,0.0.0.0,
2276,641494621,2024-04-13 23:16:12.041135,178.133.61.223,"I love life, my family."
2277,447853757,2024-03-27 10:59:46.863725,77.120.132.205,"I have 2 cats and 2 dogs, and there is also a turtle. I have a 7-year-old daughter, she is creative and a little mischievous. I like to take pictures, do puzzles and cook delicious meals for my family"
2278,641575739,2024-02-26 14:29:31.425256,0.0.0.0,Most of the time is taken up by work
2279,641775377,2024-01-14 08:13:08.768812,0.0.0.0,
2280,642003780,2024-02-28 17:34:23.831552,0.0.0.0,
2281,448275147,2024-04-03 15:19:31.982526,109.200.229.173,"I really like to learn new things, study. I have a knack for the English language and am constantly improving my knowledge. I also love networking and gardening, one of my favorite activities is growing vegetables and exotic plants on my plot."
2282,202164497,2024-03-27 21:05:57.733626,79.142.206.131,"Calm, measured character, I love my job and am ready to continue doing it. In my free time I go in for sports, play games, watch movies/series, read occasionally"
2283,331285052,2024-03-27 22:21:29.535004,46.133.61.164,"I am a wonderful girl who is studying and wants to earn money, I still live in Ukraine and the situation is not very good for us, we are all very scared"
2284,387409482,2024-03-24 20:55:59.462119,188.163.37.25,"Music, cinema, technology, gaming."
2285,448951166,2024-03-13 12:13:43.032018,213.110.140.16,"I am a hard-working and creative person, if I am interested in an idea, I fully devote myself to it. That's how I became a candidate for master of sports in my favorite sport, I love perseverance and courage. I like to come up with my own ideas for activities and earnings."
2287,451111498,2024-03-12 13:26:18.316202,188.115.147.251,"I love my work because it allows me to create something interesting and useful. before the full-scale invasion, travel was a favorite form of recreation. I have a pet - a dog, thanks to him I have the opportunity to take walks in the park every day"
2288,646519995,2024-03-20 15:39:56.933321,176.104.191.103,"I like television, sports, recreation in nature."
2289,451953356,2024-03-07 20:06:12.915442,185.159.162.178,"I love everything new and interesting. Very responsible, persistent"
2290,643741430,2024-03-13 12:32:06.403056,109.122.35.164,"Punctual and honest, the job has always been about working with people, but sometimes there are a lot of them"
2291,643834219,2024-03-07 10:39:27.830119,0.0.0.0,
2292,645301713,2024-01-11 19:00:42.654469,0.0.0.0,
2293,646387110,2024-03-07 15:19:38.977419,45.89.90.245,"I am a mother on maternity leave with an unmarried husband, I live with a child and a husband in a civil marriage, before the maternity leave I worked in the retail trade of alcohol"
2294,646432920,2024-02-21 08:52:27.025071,0.0.0.0,
2295,647240854,2024-03-14 04:33:15.937156,0.0.0.0,
2296,647321014,2024-04-04 00:19:39.981330,188.163.27.16,"Creative, creative personality. I like interesting things in science."
2297,647326304,2024-03-04 19:09:43.424639,46.211.83.18,Responsible
2298,647419620,2024-03-28 17:00:24.356100,0.0.0.0,
2299,647530351,2024-03-13 17:42:30.240456,188.163.84.162,"I love the field in which I work, I try to constantly improve"
2300,648678586,2024-03-13 19:57:42.816391,46.219.207.176,I like to communicate. travel
2301,648989755,2024-04-06 17:44:51.817200,31.144.77.16,"Purposeful, not indifferent to new things"
2302,649722370,2024-03-14 09:30:40.201892,78.137.5.71,"I embroider with beads, I am engaged in self-development"
2303,649850191,2024-03-14 10:33:19.602340,62.122.202.197,I work as a teacher. I love children. Communicative.
2304,649944249,2024-02-14 17:20:14.083573,0.0.0.0,
2305,649998811,2024-03-07 15:19:30.984340,0.0.0.0,
2306,650811710,2024-03-07 14:15:08.112989,2003:e3:8f16:2a5b:20df:2372:d2b0:6765,I am responsible for work
2307,45709516,2024-03-29 00:07:47.917661,37.57.192.1,"I got here from Instagram, where they promised me pizza for surveys"
2308,457628540,2024-01-17 09:22:10.406148,178.133.14.227,"I am a purposeful, responsible, multitasking person. I really love my job, which requires a lot of concentration and making the right decisions. In my free time I like to walk, visit interesting places, and go to the theater. I also love to travel."
2309,128348469,2024-03-29 00:40:10.865218,178.136.163.27,"I love working with dogs. it is very exciting. you can be creative and create photo masterpieces. my photos are popular on the Internet. responsibility and quality are my traits. in your free time - hiking, sports club and swimming pool - the best relaxation"
2310,223248528,2024-03-29 00:07:49.042953,37.57.192.1,I have a lot of work to do. And you have already learned the main facts about me.
2311,275820587,2024-03-28 09:31:42.417592,193.161.14.39,Meaningless input
2312,457688245,2024-03-29 15:45:02.879445,188.163.15.63,A creative and decent person! I love nature and life
2313,458126731,2024-03-12 20:21:48.939557,31.128.77.69,"I like to spend time at home, reading books."
2314,495028061,2024-04-11 20:11:36.662100,194.44.105.210,"I quickly perceive information, analyze it
I like interesting projects
I like to learn something new"
2315,650906892,2024-03-31 15:43:58.491743,176.37.168.34,I like to work for pleasure without pressure and pressure
2316,452923818,2024-02-15 07:21:27.891197,46.211.112.188,I like what I study and what I do. I like to learn something new and interesting. I also really like to read both fiction and non-fiction
2317,651303871,2024-03-08 21:07:44.991518,93.127.77.249,"I am an artist, I love to create beauty.
I am a tattoo artist, my clients are the most interesting and diverse people."
2318,375254242,2024-03-16 11:53:30.881496,92.253.212.63,"I don't have a lot of free time, but in my free time I like to walk, spend time with loved ones and my pet."
2319,651761225,2024-04-09 15:57:47.432551,0.0.0.0,I am trying to understand this world and myself. Work should bring satisfaction and normal income.
2320,651964092,2024-03-07 14:16:52.663447,109.229.28.151,I am a pharmacist. Currently on maternity leave
2321,652133957,2024-03-19 14:12:16.057302,93.175.201.195,"I am a very disciplined and responsible person. I really liked my job, but now I need to help my children."
2322,652361082,2024-03-08 20:13:08.202649,0.0.0.0,
2323,652453676,2024-03-29 15:03:04.526225,46.119.74.140,"Ukrainian woman A stable, hardworking, intelligent woman💙💛🍉"
2324,653712906,2024-03-28 07:52:36.117713,0.0.0.0,
2325,656606965,2024-03-03 07:44:20.293444,178.94.51.111,I like listening to music and watching movies and series
2328,658234646,2024-03-15 15:20:43.060556,46.211.18.179,An open person who likes to be alone quite often and feels comfortable alone
2329,658300200,2024-02-28 23:50:13.266787,0.0.0.0,
2330,659370915,2024-03-17 18:40:46.092518,77.122.18.236,"I watch movies, play games, spend time with friends, live off my mom, don’t work"
2331,660045450,2024-03-24 21:02:36.087640,0.0.0.0,
2332,660102089,2024-03-26 19:03:50.679382,46.211.241.115,Responsible. Attentive to details worker.
2333,382006157,2024-04-08 11:27:48.704996,5.58.3.156,I am a person who wants to have a future and earn money
2334,378257095,2024-04-09 12:48:34.707921,45.128.38.170,"I live in Kharkiv so every day I have unclear future and can’t plan anything more than a week (and it’s already a lot). I like motorcycles, bicycles and a cats. I have a lot of volunteer work and tired AF but happy 😁"
2335,382285658,2024-03-24 23:39:56.372256,46.211.99.23,"Bright, charismatic personality. I like to travel, spend my free time actively. I love music and sports"
2336,455110237,2024-04-14 05:41:09.137500,128.124.17.254,"I like to listen to people, support them in difficult life situations. I can switch my attention quickly."
2337,382737153,2024-03-26 09:57:51.797348,128.0.170.237,"Purposeful, motivated, I want to improve the lives of my family and friends"
2338,660892953,2024-03-07 14:15:11.480603,2a02:2378:1288:a642:1489:1537:e23c:62f7,i love dancing and swimming
2339,661633979,2024-01-11 17:32:02.276080,178.211.135.51,"communicative, hardworking and purposeful"
2341,663606581,2024-03-25 07:41:33.442939,0.0.0.0,
2342,663722150,2024-03-16 16:18:09.900955,212.55.92.217,Demanding
2343,663927828,2024-02-28 05:51:11.430106,0.0.0.0,
2344,664396545,2024-03-07 14:26:01.315617,194.44.50.230,"On maternity leave, I like books and knitting"
2345,665160213,2024-02-24 18:19:42.092480,193.238.34.109,"I want to achieve great success, since I was a child I believed that I would not work at a ""normal"" job. but unfortunately I don't do much for it now. The war brought many changes to my psycho-emotional state, a lot of laziness appeared..."
2346,665929292,2024-04-07 13:50:47.337406,88.155.192.162,Don't want.
2347,668565071,2024-04-10 15:17:12.133726,91.123.155.31,"I like to say it as it is if something is not right, I always do everything very responsibly."
2348,668770034,2024-01-17 09:04:22.766752,0.0.0.0,
2349,668789302,2024-02-28 18:22:38.330154,0.0.0.0,
2351,668892706,2024-03-07 15:19:47.394335,94.232.176.194,"Student, kind, love to work, manicure is a class"
2352,668983199,2024-04-09 11:13:22.094274,91.196.55.19,Perfectionist
2353,669037468,2024-03-21 11:17:55.831609,0.0.0.0,
2354,335703200,2024-03-16 09:17:20.345850,185.17.127.235,"Well, this is already too personal, I don't want to share. But I have a cat that I love very much😍"
2355,386497623,2024-04-05 17:23:51.174078,178.251.109.237,"I am responsible, I do the work in a timely manner and to the end"
2356,458910648,2024-04-09 07:57:26.715919,188.163.35.211,"Stress-resistant, purposeful and responsible. I have communication skills. I like to play sports and read."
2357,460272127,2024-03-01 20:35:55.618587,77.120.24.244,"I'm an openhearted one,with the sence of humor, rather emotional and can't hide my emotions often, although I'm quite reserved with unfamiliar people. I'm responsible,hard working,love working with students, especially when my efforts help encourage them to study English better. I don't tolerate lies,snobs,and narrow minded individuals. I'm a cat person, have got three cats, passionate about reading historical  detective and fantasy novels,enjoy travelling and gardening during my sparse leisure hours."
2358,186103665,2024-03-29 10:03:17.402969,91.142.167.211,I am from Cherkasy.
2359,461127492,2024-02-28 15:38:46.835615,91.196.195.87,I am satisfied with my work and the results of my activity
2360,461595259,2024-03-28 18:04:15.255196,46.201.31.232,I am interested in living
2361,227262140,2024-03-29 10:32:07.959381,88.155.133.209,"Purposefulness, stress resistance"
2362,256988555,2024-03-29 19:20:42.372289,46.150.10.18,"I am a candidate of economic sciences, an associate professor, and I teach at the university. Industry-land relations. 4 years of online work is hard for me. Live communication is not enough. I am fond of reading, adore literature and everything related to it. I have a dog that I love so much that I couldn't help but mention it when describing my personality 😀"
2363,462235582,2024-03-27 17:35:39.799484,46.63.50.71,Responsible. I adore my dog. I am interested in psychology and like to work out in the gym.
2364,462983811,2024-04-02 04:21:27.122346,185.244.159.215,"Likes independence, creating and trying new things"
2365,336367734,2024-03-29 19:07:02.894383,194.42.113.14,"Reading, handmade"
2366,408926317,2024-04-14 06:03:42.701771,178.150.235.36,"A bright, energetic girl you want to follow. I ENTJ,  I like to draw and play Minecraft in my free time. I am ready to take risks to achieve what I want. I do everything possible for the comfort of my loved ones. I love animals and delicious food. I love my Ukraine because it is a country of free views and opportunities"
2367,669811005,2024-04-05 14:02:26.509890,178.158.205.241,"I am a creative person, I like calligraphy, knitting and walks in the park or lima. I consider myself a responsible person and always complete tasks on time. I am an introvert and suffer from depression."
2368,670182589,2024-04-09 14:06:17.559461,46.211.74.188,"A woman who tries to keep up with everything. And develop in the profession, and invest knowledge/resources in the child, do not forget about the husband, support the Armed Forces. I like to rest in nature, I also like to crochet toys, I like to attend lectures at the Natural History Museum with my child."
2369,670753213,2024-03-13 20:37:28.494817,91.123.151.228,"I work hard, there is no time for entertainment"
2370,671826330,2024-03-13 19:21:13.874595,185.223.113.248,"Diligent, responsible, I love justice"
2371,672093333,2024-03-23 08:47:32.748902,46.174.162.127,"I really want to work, to be secure, I learn quickly and take on any job with great pleasure. I am responsible and do everything on time"
2372,672119041,2024-01-12 12:21:30.897055,46.133.39.65,"I like to rest, read, watch series, walk, listen to music
I can't live without work"
2373,672211958,2024-01-17 18:53:09.565744,0.0.0.0,
2374,672337876,2024-03-07 15:19:04.419467,188.163.43.122,"My name is Marina, I am 31 years old. I have a small son who will soon be one year old. Before maternity leave, she worked as a barista in a coffee shop. I like to communicate with people, help them choose a drink or dessert. Currently, while on maternity leave, I am looking for a part-time job so that I can combine it with raising a child"
2375,672480291,2024-03-07 14:25:19.152334,0.0.0.0,
2376,672486787,2024-04-01 10:23:58.776408,89.209.57.26,"I love animals, I love work, I have a part-time job in an online store, and I sometimes work as a food courier. I'm not stealing, I think it's better to find additional work and satisfy my desires"
2377,672569523,2024-03-05 16:47:59.187943,0.0.0.0,
2378,672597248,2024-03-25 18:19:27.840924,0.0.0.0,
2379,672773428,2024-03-07 14:17:06.020749,0.0.0.0,
2380,672859605,2024-03-05 08:32:21.684719,0.0.0.0,
2381,673326316,2024-03-09 08:18:36.707048,0.0.0.0,
2382,673418528,2023-12-25 13:05:37.797238,209.198.130.217,I manage the volunteer staff
2383,673748249,2024-03-07 14:21:31.972497,0.0.0.0,
2384,673990895,2024-03-17 19:34:19.933117,217.146.251.171,"I am a woman who is looking for a new job opportunities, I want to bring some light to my life and feel more confident. I am responsible and loyal. My hobby is reading, walking and painting on pebbles. And I love traveling."
2385,674050185,2024-03-25 12:55:56.466200,82.144.205.5,Examination crisis
2386,674347400,2024-03-07 14:17:33.343424,0.0.0.0,
2387,463049082,2024-01-05 12:35:57.110953,46.211.232.201,"I like shopping, bargains, I follow promotions
I like communication with people
I love my volunteer work
I love my personal blog
I love my family and support family values
I am an esthete and see beauty in everything
I like to learn and learn something new"
2388,256374152,2024-03-20 16:43:00.862001,188.163.24.156,"I don't like to discuss myself.
If it weren't for Ukrainian legislation, which is constantly changing, I would love my job even more)"
2389,465748336,2024-03-29 15:16:47.188558,79.110.130.222,I like doing agricultural production
2390,407285526,2024-03-28 20:18:08.888538,31.128.76.159,I love my job. I like shopping.
2391,463648323,2024-04-06 03:08:14.148360,88.155.81.166,"Very constant, I love silence and night Kyiv, to cook. She is a perfectionist at work, but has not yet found herself in everything else. The main thing in life is Christ."
2392,674717599,2024-04-04 08:29:34.709052,31.128.76.125,"I like to work, I like to communicate with people, I also admire people who were able to start earning on the Internet and I also want to learn."
2394,465614439,2024-03-23 17:26:25.363282,46.98.130.217,"I am very hot-tempered and nervous. Responsible.
I don't really want to work when I'm not interested in what I'm doing.
I like to play the guitar, read books, watch TV series."
2395,675161132,2024-03-07 14:34:37.419595,0.0.0.0,
2396,675636353,2024-04-09 12:59:34.346969,0.0.0.0,
2397,675759085,2024-03-07 15:19:13.396913,89.209.232.5,"I am a very responsible person, attentive, purposeful, punctual and able to work"
2398,676701637,2024-03-25 18:52:56.783945,0.0.0.0,
2399,676721044,2024-03-07 15:19:21.833126,87.204.195.43,"I want to work for myself in online earnings so that I can spend time with my children. Now I am developing in the field of sales, freelance"
2400,677626546,2024-04-14 12:34:18.238442,77.120.144.46,"I am an active woman, I like go for a walk. I do love cats. My hobby is cooking."
2401,677794491,2024-04-02 14:52:04.165087,5.199.233.159,"I am meticulous about my work, I get pleasure when everything is done perfectly"
2402,677832543,2023-12-27 13:51:24.601008,0.0.0.0,
2403,677964726,2024-02-18 12:00:31.563356,193.107.177.69,"I always wanted to be an artist, now I am studying at the academy. I have many hobbies. I like to listen to music, play the piano. As a child, she was engaged in ballroom dancing, then hip-hop. She was also a member of the scout organization Plast. But now I don't have much time for all this because of my studies (I love animals. I hate Russians. All of them"
2404,678501698,2024-01-11 18:04:16.642377,0.0.0.0,
2405,679721428,2024-04-09 20:15:31.897519,91.225.162.162,"I like to read modern genres, watch TV series, make educational games with my own hands for a child, I started working because I wanted to, I love an active lifestyle, nature and fishing,"
2406,679931988,2024-04-05 14:21:05.098729,46.211.13.103,"Ambitions, free time, work that should bring pleasure and benefit"
2407,680263302,2024-01-11 21:43:06.868510,0.0.0.0,
2408,680283106,2024-02-26 19:33:47.369380,185.130.54.128,"Dedication to work, love for one's work, caring attitude to work"
2410,681594605,2024-03-30 19:54:32.618398,46.211.240.7,I like to do things perfectly
2411,681967773,2024-03-07 14:27:06.472341,0.0.0.0,
2412,682151270,2024-03-12 20:51:23.109696,46.149.84.82,"I like to read books, walks in the fresh air, active recreation"
2413,682880447,2024-03-19 21:06:13.749524,31.144.164.88,"Responsible, executive."
2414,683588311,2024-03-07 14:21:37.462576,0.0.0.0,
2415,683684600,2024-03-19 11:59:23.008378,91.123.151.113,Meaningless input
2416,684976286,2024-01-16 09:37:27.827337,0.0.0.0,
